	included_in_Bacdive	Physiology_and_metabolism_oxygen_tolerance_oxygen_tolerance	Morphology_cell_morphology_gram_stain	Physiology_and_metabolism_antibiotic_resistance_is_resistant	Morphology_cell_morphology_motility
ASV5070	unknown	unknown	unknown	unknown	unknown
ASV5071	unknown	unknown	unknown	unknown	unknown
ASV5072	unknown	unknown	unknown	unknown	unknown
ASV5073	unknown	unknown	unknown	unknown	unknown
ASV5074	unknown	unknown	unknown	unknown	unknown
ASV5075	unknown	unknown	unknown	unknown	unknown
ASV5076	unknown	unknown	unknown	unknown	unknown
ASV5077	unknown	unknown	unknown	unknown	unknown
ASV5078	unknown	unknown	unknown	unknown	unknown
ASV5079	unknown	unknown	unknown	unknown	unknown
ASV5080	unknown	unknown	unknown	unknown	unknown
ASV5081	unknown	unknown	unknown	unknown	unknown
ASV5082	unknown	unknown	unknown	unknown	unknown
ASV5083	unknown	unknown	unknown	unknown	unknown
ASV5084	unknown	unknown	unknown	unknown	unknown
ASV5085	unknown	unknown	unknown	unknown	unknown
ASV5086	unknown	unknown	unknown	unknown	unknown
ASV5087	unknown	unknown	unknown	unknown	unknown
ASV5088	unknown	unknown	unknown	unknown	unknown
ASV5089	unknown	unknown	unknown	unknown	unknown
ASV5090	unknown	unknown	unknown	unknown	unknown
ASV5091	unknown	unknown	unknown	unknown	unknown
ASV5092	unknown	unknown	unknown	unknown	unknown
ASV5093	unknown	unknown	unknown	unknown	unknown
ASV5094	unknown	unknown	unknown	unknown	unknown
ASV5095	unknown	unknown	unknown	unknown	unknown
ASV5096	unknown	unknown	unknown	unknown	unknown
ASV5097	unknown	unknown	unknown	unknown	unknown
ASV5098	unknown	unknown	unknown	unknown	unknown
ASV5099	unknown	unknown	unknown	unknown	unknown
ASV5100	unknown	unknown	unknown	unknown	unknown
ASV5101	unknown	unknown	unknown	unknown	unknown
ASV5102	unknown	unknown	unknown	unknown	unknown
ASV5103	unknown	unknown	unknown	unknown	unknown
ASV5104	unknown	unknown	unknown	unknown	unknown
ASV5105	unknown	unknown	unknown	unknown	unknown
ASV5106	unknown	unknown	unknown	unknown	unknown
ASV5107	unknown	unknown	unknown	unknown	unknown
ASV5108	yes	anaerobe	unknown	unknown	unknown
ASV5109	unknown	unknown	unknown	unknown	unknown
ASV5110	unknown	unknown	unknown	unknown	unknown
ASV5111	unknown	unknown	unknown	unknown	unknown
ASV5112	unknown	unknown	unknown	unknown	unknown
ASV5113	unknown	unknown	unknown	unknown	unknown
ASV5114	unknown	unknown	unknown	unknown	unknown
ASV5115	unknown	unknown	unknown	unknown	unknown
ASV5116	unknown	unknown	unknown	unknown	unknown
ASV5117	unknown	unknown	unknown	unknown	unknown
ASV5118	unknown	unknown	unknown	unknown	unknown
ASV5119	unknown	unknown	unknown	unknown	unknown
ASV5120	unknown	unknown	unknown	unknown	unknown
ASV5121	unknown	unknown	unknown	unknown	unknown
ASV5122	unknown	unknown	unknown	unknown	unknown
ASV5123	unknown	unknown	unknown	unknown	unknown
ASV5124	yes	unknown	unknown	unknown	unknown
ASV5125	unknown	unknown	unknown	unknown	unknown
ASV5126	unknown	unknown	unknown	unknown	unknown
ASV5127	unknown	unknown	unknown	unknown	unknown
ASV5128	unknown	unknown	unknown	unknown	unknown
ASV5129	unknown	unknown	unknown	unknown	unknown
ASV5130	unknown	unknown	unknown	unknown	unknown
ASV5131	unknown	unknown	unknown	unknown	unknown
ASV5132	unknown	unknown	unknown	unknown	unknown
ASV5133	unknown	unknown	unknown	unknown	unknown
ASV5134	unknown	unknown	unknown	unknown	unknown
ASV5135	unknown	unknown	unknown	unknown	unknown
ASV5136	unknown	unknown	unknown	unknown	unknown
ASV5137	unknown	unknown	unknown	unknown	unknown
ASV5138	unknown	unknown	unknown	unknown	unknown
ASV5139	unknown	unknown	unknown	unknown	unknown
ASV5140	unknown	unknown	unknown	unknown	unknown
ASV5141	unknown	unknown	unknown	unknown	unknown
ASV5142	unknown	unknown	unknown	unknown	unknown
ASV5143	unknown	unknown	unknown	unknown	unknown
ASV5144	unknown	unknown	unknown	unknown	unknown
ASV5145	yes	unknown	negative	unknown	unknown
ASV5146	unknown	unknown	unknown	unknown	unknown
ASV5147	unknown	unknown	unknown	unknown	unknown
ASV5148	unknown	unknown	unknown	unknown	unknown
ASV5149	unknown	unknown	unknown	unknown	unknown
ASV5150	unknown	unknown	unknown	unknown	unknown
ASV5151	unknown	unknown	unknown	unknown	unknown
ASV5152	unknown	unknown	unknown	unknown	unknown
ASV5153	unknown	unknown	unknown	unknown	unknown
ASV5154	unknown	unknown	unknown	unknown	unknown
ASV5155	unknown	unknown	unknown	unknown	unknown
ASV5156	unknown	unknown	unknown	unknown	unknown
ASV5157	unknown	unknown	unknown	unknown	unknown
ASV5158	unknown	unknown	unknown	unknown	unknown
ASV5159	unknown	unknown	unknown	unknown	unknown
ASV5160	unknown	unknown	unknown	unknown	unknown
ASV5161	unknown	unknown	unknown	unknown	unknown
ASV5162	unknown	unknown	unknown	unknown	unknown
ASV5163	unknown	unknown	unknown	unknown	unknown
ASV5164	unknown	unknown	unknown	unknown	unknown
ASV5165	unknown	unknown	unknown	unknown	unknown
ASV5166	unknown	unknown	unknown	unknown	unknown
ASV5167	unknown	unknown	unknown	unknown	unknown
ASV5168	yes	unknown	unknown	unknown	unknown
ASV5169	unknown	unknown	unknown	unknown	unknown
ASV5170	unknown	unknown	unknown	unknown	unknown
ASV5171	unknown	unknown	unknown	unknown	unknown
ASV5172	unknown	unknown	unknown	unknown	unknown
ASV5173	unknown	unknown	unknown	unknown	unknown
ASV5174	unknown	unknown	unknown	unknown	unknown
ASV5175	unknown	unknown	unknown	unknown	unknown
ASV5176	unknown	unknown	unknown	unknown	unknown
ASV5177	unknown	unknown	unknown	unknown	unknown
ASV5178	unknown	unknown	unknown	unknown	unknown
ASV5179	unknown	unknown	unknown	unknown	unknown
ASV5180	unknown	unknown	unknown	unknown	unknown
ASV5181	unknown	unknown	unknown	unknown	unknown
ASV5182	unknown	unknown	unknown	unknown	unknown
ASV5183	no	unknown	unknown	unknown	unknown
ASV5184	unknown	unknown	unknown	unknown	unknown
ASV5185	unknown	unknown	unknown	unknown	unknown
ASV5186	unknown	unknown	unknown	unknown	unknown
ASV5187	unknown	unknown	unknown	unknown	unknown
ASV5188	unknown	unknown	unknown	unknown	unknown
ASV5189	no	unknown	unknown	unknown	unknown
ASV5190	unknown	unknown	unknown	unknown	unknown
ASV5191	unknown	unknown	unknown	unknown	unknown
ASV5192	yes	anaerobe	unknown	unknown	unknown
ASV5193	unknown	unknown	unknown	unknown	unknown
ASV5194	unknown	unknown	unknown	unknown	unknown
ASV5195	unknown	unknown	unknown	unknown	unknown
ASV5196	unknown	unknown	unknown	unknown	unknown
ASV5197	unknown	unknown	unknown	unknown	unknown
ASV5198	unknown	unknown	unknown	unknown	unknown
ASV5199	unknown	unknown	unknown	unknown	unknown
ASV5200	unknown	unknown	unknown	unknown	unknown
ASV5201	unknown	unknown	unknown	unknown	unknown
ASV5202	unknown	unknown	unknown	unknown	unknown
ASV5203	unknown	unknown	unknown	unknown	unknown
ASV5204	unknown	unknown	unknown	unknown	unknown
ASV5205	unknown	unknown	unknown	unknown	unknown
ASV5206	yes	anaerobe	unknown	unknown	unknown
ASV5207	unknown	unknown	unknown	unknown	unknown
ASV5208	unknown	unknown	unknown	unknown	unknown
ASV5209	unknown	unknown	unknown	unknown	unknown
ASV5210	yes	unknown	unknown	unknown	unknown
ASV5211	unknown	unknown	unknown	unknown	unknown
ASV5212	unknown	unknown	unknown	unknown	unknown
ASV5213	unknown	unknown	unknown	unknown	unknown
ASV5214	unknown	unknown	unknown	unknown	unknown
ASV5215	unknown	unknown	unknown	unknown	unknown
ASV5216	unknown	unknown	unknown	unknown	unknown
ASV5217	unknown	unknown	unknown	unknown	unknown
ASV5218	unknown	unknown	unknown	unknown	unknown
ASV5219	unknown	unknown	unknown	unknown	unknown
ASV5220	unknown	unknown	unknown	unknown	unknown
ASV5221	unknown	unknown	unknown	unknown	unknown
ASV5222	unknown	unknown	unknown	unknown	unknown
ASV5223	unknown	unknown	unknown	unknown	unknown
ASV5224	unknown	unknown	unknown	unknown	unknown
ASV5225	unknown	unknown	unknown	unknown	unknown
ASV5226	unknown	unknown	unknown	unknown	unknown
ASV5227	yes	anaerobe	negative	unknown	no
ASV5228	unknown	unknown	unknown	unknown	unknown
ASV5229	unknown	unknown	unknown	unknown	unknown
ASV5230	unknown	unknown	unknown	unknown	unknown
ASV5231	unknown	unknown	unknown	unknown	unknown
ASV5232	unknown	unknown	unknown	unknown	unknown
ASV5233	unknown	unknown	unknown	unknown	unknown
ASV5234	unknown	unknown	unknown	unknown	unknown
ASV5235	unknown	unknown	unknown	unknown	unknown
ASV5236	unknown	unknown	unknown	unknown	unknown
ASV5237	unknown	unknown	unknown	unknown	unknown
ASV5238	unknown	unknown	unknown	unknown	unknown
ASV5239	unknown	unknown	unknown	unknown	unknown
ASV5240	unknown	unknown	unknown	unknown	unknown
ASV5241	yes	anaerobe	unknown	unknown	unknown
ASV5242	unknown	unknown	unknown	unknown	unknown
ASV5243	unknown	unknown	unknown	unknown	unknown
ASV5244	unknown	unknown	unknown	unknown	unknown
ASV5245	unknown	unknown	unknown	unknown	unknown
ASV5246	unknown	unknown	unknown	unknown	unknown
ASV5247	unknown	unknown	unknown	unknown	unknown
ASV5248	unknown	unknown	unknown	unknown	unknown
ASV5249	unknown	unknown	unknown	unknown	unknown
ASV5250	unknown	unknown	unknown	unknown	unknown
ASV5251	unknown	unknown	unknown	unknown	unknown
ASV5252	unknown	unknown	unknown	unknown	unknown
ASV5253	unknown	unknown	unknown	unknown	unknown
ASV5254	unknown	unknown	unknown	unknown	unknown
ASV5255	unknown	unknown	unknown	unknown	unknown
ASV5256	unknown	unknown	unknown	unknown	unknown
ASV5257	unknown	unknown	unknown	unknown	unknown
ASV5258	unknown	unknown	unknown	unknown	unknown
ASV5259	yes	anaerobe	unknown	unknown	unknown
ASV5260	unknown	unknown	unknown	unknown	unknown
ASV5261	unknown	unknown	unknown	unknown	unknown
ASV5262	unknown	unknown	unknown	unknown	unknown
ASV5263	unknown	unknown	unknown	unknown	unknown
ASV5264	unknown	unknown	unknown	unknown	unknown
ASV5265	unknown	unknown	unknown	unknown	unknown
ASV5266	unknown	unknown	unknown	unknown	unknown
ASV5267	unknown	unknown	unknown	unknown	unknown
ASV5268	unknown	unknown	unknown	unknown	unknown
ASV5269	unknown	unknown	unknown	unknown	unknown
ASV5270	unknown	unknown	unknown	unknown	unknown
ASV5271	unknown	unknown	unknown	unknown	unknown
ASV5272	unknown	unknown	unknown	unknown	unknown
ASV5273	unknown	unknown	unknown	unknown	unknown
ASV5274	unknown	unknown	unknown	unknown	unknown
ASV5275	unknown	unknown	unknown	unknown	unknown
ASV5276	unknown	unknown	unknown	unknown	unknown
ASV5277	yes	anaerobe	unknown	unknown	unknown
ASV5278	unknown	unknown	unknown	unknown	unknown
ASV5279	unknown	unknown	unknown	unknown	unknown
ASV5280	unknown	unknown	unknown	unknown	unknown
ASV5281	unknown	unknown	unknown	unknown	unknown
ASV5282	yes	unknown	unknown	unknown	unknown
ASV5283	unknown	unknown	unknown	unknown	unknown
ASV5284	unknown	unknown	unknown	unknown	unknown
ASV5285	unknown	unknown	unknown	unknown	unknown
ASV5286	unknown	unknown	unknown	unknown	unknown
ASV5287	unknown	unknown	unknown	unknown	unknown
ASV5288	unknown	unknown	unknown	unknown	unknown
ASV5289	unknown	unknown	unknown	unknown	unknown
ASV5290	unknown	unknown	unknown	unknown	unknown
ASV5291	unknown	unknown	unknown	unknown	unknown
ASV5292	unknown	unknown	unknown	unknown	unknown
ASV5293	yes	anaerobe	negative	unknown	no
ASV5294	unknown	unknown	unknown	unknown	unknown
ASV5295	unknown	unknown	unknown	unknown	unknown
ASV5296	unknown	unknown	unknown	unknown	unknown
ASV5297	unknown	unknown	unknown	unknown	unknown
ASV5298	unknown	unknown	unknown	unknown	unknown
ASV5299	unknown	unknown	unknown	unknown	unknown
ASV5300	unknown	unknown	unknown	unknown	unknown
ASV5301	unknown	unknown	unknown	unknown	unknown
ASV5302	unknown	unknown	unknown	unknown	unknown
ASV5303	unknown	unknown	unknown	unknown	unknown
ASV5304	unknown	unknown	unknown	unknown	unknown
ASV5305	unknown	unknown	unknown	unknown	unknown
ASV5306	unknown	unknown	unknown	unknown	unknown
ASV5307	unknown	unknown	unknown	unknown	unknown
ASV5308	unknown	unknown	unknown	unknown	unknown
ASV5309	unknown	unknown	unknown	unknown	unknown
ASV5310	unknown	unknown	unknown	unknown	unknown
ASV5311	unknown	unknown	unknown	unknown	unknown
ASV5312	unknown	unknown	unknown	unknown	unknown
ASV5313	unknown	unknown	unknown	unknown	unknown
ASV5314	unknown	unknown	unknown	unknown	unknown
ASV5315	unknown	unknown	unknown	unknown	unknown
ASV5316	unknown	unknown	unknown	unknown	unknown
ASV5317	unknown	unknown	unknown	unknown	unknown
ASV5318	unknown	unknown	unknown	unknown	unknown
ASV5319	unknown	unknown	unknown	unknown	unknown
ASV5320	unknown	unknown	unknown	unknown	unknown
ASV5321	unknown	unknown	unknown	unknown	unknown
ASV5322	unknown	unknown	unknown	unknown	unknown
ASV5323	unknown	unknown	unknown	unknown	unknown
ASV5324	unknown	unknown	unknown	unknown	unknown
ASV5325	unknown	unknown	unknown	unknown	unknown
ASV5326	unknown	unknown	unknown	unknown	unknown
ASV5327	unknown	unknown	unknown	unknown	unknown
ASV5328	unknown	unknown	unknown	unknown	unknown
ASV5329	unknown	unknown	unknown	unknown	unknown
ASV5330	unknown	unknown	unknown	unknown	unknown
ASV5331	unknown	unknown	unknown	unknown	unknown
ASV5332	unknown	unknown	unknown	unknown	unknown
ASV5333	unknown	unknown	unknown	unknown	unknown
ASV5334	unknown	unknown	unknown	unknown	unknown
ASV5335	unknown	unknown	unknown	unknown	unknown
ASV5336	unknown	unknown	unknown	unknown	unknown
ASV5337	unknown	unknown	unknown	unknown	unknown
ASV5338	unknown	unknown	unknown	unknown	unknown
ASV5339	unknown	unknown	unknown	unknown	unknown
ASV5340	unknown	unknown	unknown	unknown	unknown
ASV5341	unknown	unknown	unknown	unknown	unknown
ASV5342	unknown	unknown	unknown	unknown	unknown
ASV5343	unknown	unknown	unknown	unknown	unknown
ASV5344	unknown	unknown	unknown	unknown	unknown
ASV5345	yes	anaerobe	unknown	unknown	unknown
ASV5346	unknown	unknown	unknown	unknown	unknown
ASV5347	unknown	unknown	unknown	unknown	unknown
ASV5348	unknown	unknown	unknown	unknown	unknown
ASV5349	unknown	unknown	unknown	unknown	unknown
ASV5350	unknown	unknown	unknown	unknown	unknown
ASV5351	unknown	unknown	unknown	unknown	unknown
ASV5352	yes	mixed	unknown	unknown	unknown
ASV5353	yes	unknown	unknown	unknown	unknown
ASV5354	unknown	unknown	unknown	unknown	unknown
ASV5355	unknown	unknown	unknown	unknown	unknown
ASV5356	unknown	unknown	unknown	unknown	unknown
ASV5357	unknown	unknown	unknown	unknown	unknown
ASV5358	unknown	unknown	unknown	unknown	unknown
ASV5359	unknown	unknown	unknown	unknown	unknown
ASV5360	unknown	unknown	unknown	unknown	unknown
ASV5361	yes	unknown	unknown	unknown	unknown
ASV5362	unknown	unknown	unknown	unknown	unknown
ASV5363	unknown	unknown	unknown	unknown	unknown
ASV5364	unknown	unknown	unknown	unknown	unknown
ASV5365	unknown	unknown	unknown	unknown	unknown
ASV5366	unknown	unknown	unknown	unknown	unknown
ASV5367	unknown	unknown	unknown	unknown	unknown
ASV5368	unknown	unknown	unknown	unknown	unknown
ASV5369	unknown	unknown	unknown	unknown	unknown
ASV5370	unknown	unknown	unknown	unknown	unknown
ASV5371	unknown	unknown	unknown	unknown	unknown
ASV5372	unknown	unknown	unknown	unknown	unknown
ASV5373	unknown	unknown	unknown	unknown	unknown
ASV5374	unknown	unknown	unknown	unknown	unknown
ASV5375	unknown	unknown	unknown	unknown	unknown
ASV5376	unknown	unknown	unknown	unknown	unknown
ASV5377	unknown	unknown	unknown	unknown	unknown
ASV5378	unknown	unknown	unknown	unknown	unknown
ASV5379	unknown	unknown	unknown	unknown	unknown
ASV5380	unknown	unknown	unknown	unknown	unknown
ASV5381	unknown	unknown	unknown	unknown	unknown
ASV5382	unknown	unknown	unknown	unknown	unknown
ASV5383	unknown	unknown	unknown	unknown	unknown
ASV5384	unknown	unknown	unknown	unknown	unknown
ASV5385	unknown	unknown	unknown	unknown	unknown
ASV5386	unknown	unknown	unknown	unknown	unknown
ASV5387	unknown	unknown	unknown	unknown	unknown
ASV5388	unknown	unknown	unknown	unknown	unknown
ASV5389	unknown	unknown	unknown	unknown	unknown
ASV5390	unknown	unknown	unknown	unknown	unknown
ASV5391	unknown	unknown	unknown	unknown	unknown
ASV5392	unknown	unknown	unknown	unknown	unknown
ASV5393	unknown	unknown	unknown	unknown	unknown
ASV5394	unknown	unknown	unknown	unknown	unknown
ASV5395	unknown	unknown	unknown	unknown	unknown
ASV5396	yes	anaerobe	positive	unknown	no
ASV5397	unknown	unknown	unknown	unknown	unknown
ASV5398	unknown	unknown	unknown	unknown	unknown
ASV5399	unknown	unknown	unknown	unknown	unknown
ASV5400	unknown	unknown	unknown	unknown	unknown
ASV5401	unknown	unknown	unknown	unknown	unknown
ASV5402	unknown	unknown	unknown	unknown	unknown
ASV5403	unknown	unknown	unknown	unknown	unknown
ASV5404	unknown	unknown	unknown	unknown	unknown
ASV5405	unknown	unknown	unknown	unknown	unknown
ASV5406	unknown	unknown	unknown	unknown	unknown
ASV5407	unknown	unknown	unknown	unknown	unknown
ASV5408	yes	unknown	negative	unknown	no
ASV5409	unknown	unknown	unknown	unknown	unknown
ASV5410	unknown	unknown	unknown	unknown	unknown
ASV5411	unknown	unknown	unknown	unknown	unknown
ASV5412	unknown	unknown	unknown	unknown	unknown
ASV5413	unknown	unknown	unknown	unknown	unknown
ASV5414	unknown	unknown	unknown	unknown	unknown
ASV5415	unknown	unknown	unknown	unknown	unknown
ASV5416	unknown	unknown	unknown	unknown	unknown
ASV5417	unknown	unknown	unknown	unknown	unknown
ASV5418	unknown	unknown	unknown	unknown	unknown
ASV5419	unknown	unknown	unknown	unknown	unknown
ASV5420	unknown	unknown	unknown	unknown	unknown
ASV5421	unknown	unknown	unknown	unknown	unknown
ASV5422	unknown	unknown	unknown	unknown	unknown
ASV5423	unknown	unknown	unknown	unknown	unknown
ASV5424	unknown	unknown	unknown	unknown	unknown
ASV5425	unknown	unknown	unknown	unknown	unknown
ASV5426	yes	anaerobe	unknown	unknown	unknown
ASV5427	unknown	unknown	unknown	unknown	unknown
ASV5428	unknown	unknown	unknown	unknown	unknown
ASV5429	unknown	unknown	unknown	unknown	unknown
ASV5430	unknown	unknown	unknown	unknown	unknown
ASV5431	unknown	unknown	unknown	unknown	unknown
ASV5432	unknown	unknown	unknown	unknown	unknown
ASV5433	unknown	unknown	unknown	unknown	unknown
ASV5434	unknown	unknown	unknown	unknown	unknown
ASV5435	unknown	unknown	unknown	unknown	unknown
ASV5436	unknown	unknown	unknown	unknown	unknown
ASV5437	unknown	unknown	unknown	unknown	unknown
ASV5438	unknown	unknown	unknown	unknown	unknown
ASV5439	unknown	unknown	unknown	unknown	unknown
ASV5440	unknown	unknown	unknown	unknown	unknown
ASV5441	unknown	unknown	unknown	unknown	unknown
ASV5442	unknown	unknown	unknown	unknown	unknown
ASV5443	unknown	unknown	unknown	unknown	unknown
ASV5444	unknown	unknown	unknown	unknown	unknown
ASV5445	unknown	unknown	unknown	unknown	unknown
ASV5446	unknown	unknown	unknown	unknown	unknown
ASV5447	unknown	unknown	unknown	unknown	unknown
ASV5448	unknown	unknown	unknown	unknown	unknown
ASV5449	unknown	unknown	unknown	unknown	unknown
ASV5450	unknown	unknown	unknown	unknown	unknown
ASV5451	unknown	unknown	unknown	unknown	unknown
ASV5452	unknown	unknown	unknown	unknown	unknown
ASV5453	unknown	unknown	unknown	unknown	unknown
ASV5454	unknown	unknown	unknown	unknown	unknown
ASV5455	unknown	unknown	unknown	unknown	unknown
ASV5456	unknown	unknown	unknown	unknown	unknown
ASV5457	unknown	unknown	unknown	unknown	unknown
ASV5458	unknown	unknown	unknown	unknown	unknown
